ID,TIPUS_EQUIPAMENT,DESCRIPCIO_TIPUS_EQUIPAMENT,NOM,NOM_CONTACTE,COGNOM1_CONTACTE,COGNOM2_CONTACTE,TELEFON,EMAIL,URL,SIGLA,CARRER,CODI_CARRER,NRO,BIS,ESCALA,PIS,PORTA,CODI_DIVISIO_TERRITORIAL_ADM,CODI_DIVISIO_TERRITORIAL,CODI_POSTAL,CIUTAT,CODI_CIUTAT,PROVINCIA,CODI_PROVINCIA,PAIS,CODI_PAIS,UTMX,UTMY,LATITUD,LONGITUD,TIPO_UTM,ADREÇA_COMPLETA
493,Casals,Casals de persones grans,CASAL DE GENT GRAN DEL CENTRE,,,,93389****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Ignasi Iglesias
494,Casals,Casals de persones grans,CASAL DE GENT GRAN DEL CONGRES,,,,93383****,,,,,,,,,,,D-06,B-32,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Sant Marc
495,Casals,Casals de persones grans,CASAL DE GENT GRAN DEL RAVAL,,,,93387****,,,,,,,,,,,D-07,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Ausiàs March
496,Col Elec,Col·legis electorals,CASAL DE GENT GRAN SANT ANTONI DE LLEFIÀ,,,,93388****,,,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Sant Frederic
496,Casals,Casals de persones grans,CASAL DE GENT GRAN SANT ANTONI DE LLEFIÀ,,,,93388****,,,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Sant Frederic
497,Casals,Casals de persones grans,CASAL DE GENT GRAN VERGE DE LA SALUT,,,,93388****,,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Verge de la Salut
498,Casals,Casals de persones grans,CASAL DE GENT GRAN MORERA,,,,93465****,,,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,C/ Torrent de la Font
499,Casals,Casals de persones grans,CASAL DE GENT GRAN PEP VENTURA,,,,93399****,,,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.24******,,C/ Maria Auxiliadora
500,Casals,Casals de persones grans,CASAL DE GENT GRAN DE JOAN VALERA,,,,93383****,,,,,,,,,,,D-05,B-27,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Juan Valera
501,Casals,Casals de persones grans,CASAL DE GENT GRAN DE LLORERA CARITG,,,,93387****,,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Solsona
502,Casals,Casals de persones grans,CASAL DE GENT GRAN DE NOVA LLOREDA,,,,93399****,,,,,,,,,,,D-02,B-20,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,Av. Catalunya
503,Casals,Casals de persones grans,CASAL DE GENT GRAN DE POMAR,,,,93395****,,,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Av. Terrassa
504,Casals,Casals de persones grans,CASAL DE GENT GRAN DE SANT CRIST,,,,93388****,,,,,,,,,,,D-02,B-19,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Coll i Pujol s/n
505,Casals,Casals de persones grans,CASAL DE GENT GRAN DE SANT ROC,,,,93399****,,,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Maresme
506,Casals,Casals de persones grans,ESPAI SOCIAL BADALONA-CENTRE,,,,93384****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Vila
507,Casals,Casals de persones grans,ESPAI SOCIAL BADALONA-LLEFIÀ,,,,93387****,,,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,Av. Sant Salvador
508,At.Ciutadà,Atenció al ciutadà,OFICINA MUNICIPAL D'ESCOLARITZACIÓ,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
509,At.Ciutadà,Atenció al ciutadà,SERVEI LOCAL D'ESCOLA-TREBALL (SLET),,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
510,Al.Organ.,Altres organismes,SERVEIS TERRITORIALS BARCELONA COMARQUES,,,,93481****,,http://phobos.xtec.cat/dtbco/,,,,,,,,,D-,B-,08010,Barcelona,019,Barcelona,08,ESPAÑA,108,,,41.39******,2.20******,,C/ Casp
511,C.Especial,Centres especialitzats,ESCOLA DE MÚSICA MODERNA DE BADALONA,,,,93464****,embsecretar**@**************,,,,,,,,,,D-01,B-03,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Germà Bernabé
512,At.Ciutadà,Atenció al ciutadà,ESPORTS ATENCIÓ AL CIUTADÀ,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
513,At.Ciutadà,Atenció al ciutadà,SERVEI INFORMACIÓ JUVENIL,,,,93483****,,,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Ausiàs Marc
514,C.Especial,Centres especialitzats,ESCOLA D'ART PAU GARGALLO,,,,93399****,esco**@***************,http://www.paugargallo.net,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Molí de la Torre
517,CPub.Esp,Centres públics d'educació especial,ESCOLA MAREGASSA (FP Postobligatòria),,,,93399****,e.maregas**@***********,http://www.xtec.cat/ceemaregassa/,,,,,,,,,D-05,B-27,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Doctor Bassols
518,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT D'EDUCACIÓ,,,,93483****,serveieducac**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
519,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE CONSUM (JUNTA ARBITRAL),,,,93483****,ja**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
520,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT D'INFORMACIÓ AL CONSUMIDOR (OMIC),,,,93483****,om**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
521,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE RECURSOS HUMANS,,,,93483****,person**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Francesc Layret
522,IMPO,IMPO,INSTITUT MUNICIPAL DE PROMOCIÓ DE L'OCUPACIÓ (IMPO) CAN BOSCÀ,,,,93460****,im**@********,http://www.impo.cat,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Nova Cançó
523,At.Ciutadà,Atenció al ciutadà,SERVEI D'ATENCIÓ AL CIUTADÀ (SAC),,,,93483****,s**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
524,At.Ciutadà,Atenció al ciutadà,UNITAT D'INFORMACIÓ D'URBANISME I TERRITORI,,,,93483****,planoldelaciut**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
525,At.Ciutadà,Atenció al ciutadà,CONSUM ATENCIÓ AL CIUTADÀ,,,,,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
526,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE CEMENTIRIS,,,,93483****,cementir**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
527,At.Ciutadà,Atenció al ciutadà,TANATORI DE BADALONA CAN RUTI,,,,93497****,funerariabadalo**@********************,http://www.funerariabadalona.com,,,,,,,,,D-03,B-08,08916,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.24******,,Ctra. Can Ruti
528,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE PROTOCOL I RELACIONS INSTITUCIONALS,,,,93483****,protoc**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Vila
529,At.Ciutadà,Atenció al ciutadà,ARXIU MUNICIPAL ADMINISTRATIU,,,,93397****,,,,,,,,,,,D-06,B-32,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Marquès de Montroig
530,At.Ciutadà,Atenció al ciutadà,SECRETARIA GENERAL,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Francesc Layret
531,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE GESTIÓ I CONTROL D'INGRESSOS DE DRET PÚBLIC,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Mar
532,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE COMERÇ,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
533,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT D'ESTADÍSTICA I POBLACIÓ,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
534,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT D'EDUCACIÓ AMBIENTAL,,,,93483****,ed_ambient**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
535,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DEL PLANOL DE LA CIUTAT,,,,93483****,planoldelaciut**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
536,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE MANTENIMENT DE SENYALITZACIÓ VIÀRIA I MOBILIARI URBÀ,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
538,Tot,Tot,CENTRE COMARCAL D'ATENCIÓ D'ANIMALS DE COMPANYIA (CCAAC),,,,93115****,anima**@***********,http://www.barcelones.cat/atencioanimals/cat/onsom.asp,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Parc Mediterrània
539,Tot,Tot,ASSOCIACIÓ SEGONA OPORTUNITAT ANIMAL (ASOA),,,,60725****,as**@********,http://www.asoa.net,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Alfons XIII
540,Tot,Tot,PROGAT BADALONA,,,,60720****,progatb**@***********,http://www.progatbdn.org,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Pl. Trafalgar
541,Tot,Tot,BADAGATS,,,,62857****,badaga**@************,http://www.badagats.com,,,,,,,,,D-02,B-20,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,Rambla Sant Joan
542,At.Ciutadà,Atenció al ciutadà,COMISARIA DE LA GUÀRDIA URBANA,,,,93483****,guardia_urba**@************,,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Parc Turo d'en Caritg
543,At.Ciutadà,Atenció al ciutadà,OFICINA D'OBJECTES TROBATS,,,,93483****,guardia_urba**@************,,,,,,,,,,D-02,B-21,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Parc Turo d'en Caritg
544,Al.Organ.,Altres organismes,DIPÒSIT MUNICIPAL DE VEHICLES,,,,93460****,,,,,,,,,,,D-02,B-20,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Concòrdia
545,Accio.Soc,Acció social,DEPARTAMENT D'ATENCIÓ TERRITORIAL POLIVALENT,,,,93483****,at@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
546,Accio.Soc,Acció social,UNITAT DE SUPORT A LA GESTIÓ DE SERVEIS,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
547,Accio.Soc,Acció social,OFICINA D'INFORMACIÓ D'ACCIÓ SOCIAL,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
548,Accio.Soc,Acció social,ACCIÓ SOCIAL I CIUTADANIA,,,,90030****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Vila
549,Accio.Soc,Acció social,INSTITUT MUNICIPAL DE SERVEIS PERSONALS (IMSP),,,,93384****,im**@***********,http://www.imspbdn.cat,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Laietània
551,At.Ciutadà,Atenció al ciutadà,DEFENSA DE LA CIUTADANIA,,,,93389****,dfciutadan**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Francesc Layret
552,Al.Organ.,Altres organismes,DIRECCIO GENERAL DEL CADASTRE,,,,93366****,,http://www.sedecatastro.gob.es,,,,,,,,,D-,B-,08006,Barcelona,019,Barcelona,08,ESPAÑA,108,,,41.40******,2.15******,,Trv. Gràcia
553,Al.Organ.,Altres organismes,PREFECTURA PROVINCIAL DE TRÀNSIT DE BARCELONA (DGT),,,,93298****,,http://www.dgt.es,,,,,,,,,D-,B-,08038,Barcelona,019,Barcelona,08,ESPAÑA,108,,,41.37******,2.14******,,Gran Via
554,At.Ciutadà,Atenció al ciutadà,BADALONA CENTRE INTERNACIONAL DE NEGOCIS (BCIN),,,,93464****,bc**@********,http://www.bcin.org,,,,,,,,,D-03,B-14,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Marcus Porcius
554,Llocs inte,Llocs d'interès turístic,BADALONA CENTRE INTERNACIONAL DE NEGOCIS (BCIN),,,,93464****,bc**@********,http://www.bcin.org,,,,,,,,,D-03,B-14,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,C/ Marcus Porcius
555,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE PARTICIPACIÓ CIUTADANA,,,,93483****,participacio_ciutada**@************,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Assemblea de Catalunya
556,Mercat.Mun,Mercats municipals,MERCAT MUNICIPAL DE LA SALUT,,,,93383****,,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Marquès de Sant Mori
557,Mercat.Mun,Mercats municipals,MERCAT MUNICIPAL DE LLEFIÀ,,,,93388****,aberme**@**************,,,,,,,,,,D-05,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Amèrica
558,Mercat.Mun,Mercats municipals,MERCAT MUNICIPAL DE MAIGNON,,,,93384****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Ptge. Maignon
559,Mercat.Mun,Mercats municipals,MERCAT MUNICIPAL DE MORERA-POMAR,,,,93465****,,,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Av. Primer de Maig
560,Mercat.Mun,Mercats municipals,MERCAT MUNICIPAL DE SANT ROC,,,,93399****,,,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Av. Congrés Eucarístic
561,Llocs inte,Llocs d'interès turístic,MERCAT MUNICIPAL DE TORNER,,,,93387****,,,,,,,,,,,D-01,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Güell i Ferrer
561,Mercat.Mun,Mercats municipals,MERCAT MUNICIPAL DE TORNER,,,,93387****,,,,,,,,,,,D-01,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Güell i Ferrer
562,Ass.Comerc,Associacions de comerciants,ASSOCIACIÓ DE COMERCIANTS I VEÏNS DEL PASSEIG DE LA SALUT,,,,93387****,,http://www.passeigsalut.com,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,Pg. Salut
563,Ass.Comerc,Associacions de comerciants,ASSOCIACIÓ DE COMERCIANTS SANT CRIST DE CAN CABANYES,,,,93399****,,,,,,,,,,,D-02,B-19,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Felip II
564,Ass.Comerc,Associacions de comerciants,ASSOCIACIÓ DE COMERCIANTS PAU PIFERRER,,,,93398****,,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Pau Piferrer
565,Ass.Comerc,Associacions de comerciants,BUFALÀ COMERÇ,,,,66396****,,,,,,,,,,,D-03,B-09,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.24******,,C/ Sardana
566,Ass.Comerc,Associacions de comerciants,ASSOCIACIÓ DE COMERCIANTS PÉREZ GALDÓS,,,,93398****,,,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Pérez Galdós
567,Ass.Comerc,Associacions de comerciants,ASSOCIACIÓ COMERCIANTS D'ARTIGAS,,,,,,,,,,,,,,,D-06,B-30,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.22******,,C/ Simancas
570,Ass.Comerc,Associacions de comerciants,BADACENTRE,,,,93384****,badacentre.comunicac**@*********,http://www.badacentre.wordpress.com,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Francesc Layret
571,E.Bres.Pri,Escoles bressol privades,LLAR D'INFANTS PATIMPETONS,,,,93399****,llardinfantspiup**@***********,,,,,,,,,,D-02,B-23,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.23******,,C/ Camprodon
572,E.Bres.Pri,Escoles bressol privades,LLAR D'INFANTS BADIU,,,,93395****,in**@****************,www.badiu-infants.com,,,,,,,,,D-03,B-16,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Prat de la Riba
573,At.Ciutadà,Atenció al ciutadà,DEPARTAMENT DE RECAPTACIÓ EXECUTIVA,,,,93483****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Mar
574,C.Fútbol,Camps de fútbol,CAMP DE FUTBOL DEL CENTENARI,,,,93384****,,,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.25******,,Av. Navarra
576,Poliesp.,Poliesportius,POLIESPORTIU POMAR,,,,93395****,,,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Ctra. Pomar
577,Anis ,Anis del Mono,FÀBRICA ANÍS DEL MONO,,,,93388****,,,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,C/ Eduard Maristany
577,Museus,Museus,FÀBRICA ANÍS DEL MONO,,,,93388****,,,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.25******,,C/ Eduard Maristany
578,Cementiris,Cementiris,CEMENTIRI MUNICIPAL SANT CRIST,,,,93384****,,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Ra. Matamoros
579,Cementiris,Cementiris,CEMENTIRI MUNICIPAL SANT PERE,,,,93395****,,,,,,,,,,,D-03,B-15,08916,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Camí dels Xiprers
580,At.Ciutadà,Atenció al ciutadà,SOC OFICINA TREBALL GENERALITAT BADALONA-CASAGEMES,,,,93554****,,http://www.oficinadetreball.cat,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.26******,,Pl. Carme Guasch
581,At.Ciutadà,Atenció al ciutadà,OFICINA TREBALL GENERALITAT BADALONA-ARIBAU,,,,93460****,,http://www.oficinadetreball.cat,,,,,,,,,D-06,B-30,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Aribau
582,Teatres,Teatres,TEATRE BLAS INFANTE,,,,93460****,in**@******************,,,,,,,,,,D-06,B-30,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Andrés Segovia
583,Cultura,Cultura i lleure,MEGACINE BADALONA (CC MÀGIC BDN),,,,93224****,,http://www.megacine.eu,,,,,,,,,D-04,B-22,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.23******,,C/ Concòrdia
584,Comp.Serv.,Companyies de serveis,"ENGESTUR, S.A.",,,,93460****,engest**@************,http://www.engestur.cat,,,,,,,,,D-02,B-24,08917,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.22******,,C/ Liszt
585,C.Esport.,Complexos esportius,"PISTA SANT JOSEP, CENTRE PARROQUIAL",,,,93384****,in**@***************,http://www.cbsantjosep.net,,,,,,,,,D-01,B-01,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Enric Borràs
586,Tot,Tot,"CA L'AMIGÓ, SEU DE BSA",,,,93464****,b**@*******,,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Pau Casals
588,Cultura,Cultura i lleure,COOPERATIVA LA MORAL DE BADALONA,,,,93399****,,http://www.cooperativalamoral.com,,,,,,,,,D-01,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Güell i Ferrer
589,Cultura,Cultura i lleure,SOCIETAT CORAL LA BADALONENSE,,,,93384****,,http://www.terra.es/personal2/s_c_lb/,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Sant Anastasi
590,Comp.Serv.,Companyies de serveis,BYMAR PARK,,,,90221****,,http://www.bymar-park.com,,,,,,,,,D-06,B-33,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.23******,,C/ Guifré
591,Associac.,Associacions,ASSOCIACIÓ DE VEÏNS COLL I PUJOL,,,,93397****,,http://www.avcollipujol.org,,,,,,,,,D-01,B-02,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Coll i Pujol
592,Associac.,Associacions,CASTELLERS DE BADALONA,,,,63056****,rr**@************************,http://www.castellersdebadalona.cat,,,,,,,,,D-05,B-06,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Font i Escolà
593,C.Cívics,Centres cívics,CASAL CÍVIC LLEFIÀ,,,,93460****,,,,,,,,,,,D-04,B-28,08913,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Pau
594,C.Cívics,Centres cívics,CASAL CÍVIC POMAR,,,,93395****,,,,,,,,,,,D-03,B-15,08915,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.47******,2.25******,,Av. Sabadell
595,C.Cívics,Centres cívics,CASAL CÍVIC SANT ROC,,,,93460****,,,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,Av. Maresme
596,C.Cívics,Centres cívics,CASAL CÍVIC BADALONA SALUT,,,,93398****,,,,,,,,,,,D-04,B-22,08914,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.44******,2.22******,,C/ Víctor Balaguer
597,Adm.Publ.,Administració pública,CIREJ (Centre d'informació i recursos per a l'emancipació juvenil),,,,93483****,cir**@******************,http://www.barcelonesjove.net/cirej/,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,C/ Marina
598,CPub.Inf,Centres públics d'educació infantil i primària,ESCOLA LOLA ANGLADA (CA L'ARNÚS),,,,,,http://www.xtec.cat/ceip-lola-anglada-badalona/,,,,,,,,,D-01,B-13,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.46******,2.26******,,Ra. Canyadó
599,Aj.Badal.,Ajuntament de Badalona,AJUNTAMENT DE BADALONA,,,,93483****,corr**@************,http://www.badalona.cat,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Pl. Vila
600,Aj.Badal.,Ajuntament de Badalona,AJUNTAMENT DE BADALONA (EDIFICI VIVER),,,,93483****,corr**@************,http://www.badalona.cat,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Assemblea de Catalunya
601,Aj.Badal.,Ajuntament de Badalona,AJUNTAMENT DE BADALONA (EDIFICI ANTIC BANC CENTRAL),,,,93483****,tribu**@************,http://www.badalona.cat,,,,,,,,,D-01,B-01,08911,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.25******,,Mar
602,IMPO,IMPO,INSTITUT MUNICIPAL DE PROMOCIÓ DE L'OCUPACIÓ (IMPO) FRANCESC MACIÀ,,,,93388****,im**@********,http://www.impocat.com,,,,,,,,,D-07,B-05,08912,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.45******,2.24******,,C/ Francesc Macià
603,IMPO,IMPO,INSTITUT MUNICIPAL DE PROMOCIÓ DE L'OCUPACIÓ (IMPO) ALFONS XII,,,,93460****,im**@********,http://www.impocat.com,,,,,,,,,D-06,B-31,08918,Badalona,015,Barcelona,08,ESPAÑA,108,,,41.43******,2.23******,,C/ Alfons XII
