NOM_PLATJA,BANDERA,QUALITAT_AIGUA,ESTAT_MAR,MEDUSES,TEMP_AIGUA,TEMP_AMBIENT,FORCA_VENT,TIPUS_VENT,UVI,DATA_ACTUALITZACIO
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Alt,28/06/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,26,ventolina,Migjorn(S),Alt,29/06/2018
DEL COCO,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DEL L'ESTACIÓ,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DEL PATí DE VELA,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DELS PESCADORS,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DEL CRISTALL,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Maror,NO,20,24,vent fluixet,Migjorn(S),Alt,01/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,20,24,ventolina,Migjorn(S),Moderat,02/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,03/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,21,27,ventolina,Migjorn(S),Molt Alt,04/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,24,27,ventolina,Migjorn(S),Molt Alt,05/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,06/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,07/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,29,ventolina,Migjorn(S),Molt Alt,08/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,09/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,10/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,26,ventolina,Migjorn(S),Alt,11/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,27,ventolina,Migjorn(S),Molt Alt,12/07/2018
DEL COCO,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DEL PONT DEL PETROLI,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DEL L'ESTACIÓ,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DEL PATí DE VELA,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DELS PESCADORS,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DEL PONT D'EN BOTIFARRETA,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DEL CRISTALL,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DE LA BARCA MARIA,GROGA,EXCEL-LENT,Maror,NO,22,27,vent moderat,Migjorn(S),Molt Alt,12/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,29,calma,Migjorn(S),Molt Alt,13/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Marejol,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL COCO,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Maror,NO,22,28,calma,Migjorn(S),Molt Alt,14/07/2018
DEL COCO,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DELS PESCADORS,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL PONT D'EN BOTIFARRETA,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL CRISTALL,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DE LA BARCA MARIA,VERDA,EXCEL-LENT,Maror,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL COCO,VERDA,EXCEL-LENT,Marejol,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL PONT DEL PETROLI,VERDA,EXCEL-LENT,Marejol,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL L'ESTACIÓ,VERDA,EXCEL-LENT,Marejol,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
DEL PATí DE VELA,VERDA,EXCEL-LENT,Marejol,NO,22,27,calma,Migjorn(S),Molt Alt,15/07/2018
