DIVISIO_TERRITORIAL;ANY;EPIGRAF;SECCIO;DESCRIPCIO_EPIGRAF;TOTAL
S-03001;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-03001;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-03001;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-03001;2022;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;2
S-03001;2022;441;1;CURTICION Y ACABADO DE CUEROS Y PIELES;1
S-03001;2022;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;1
S-03001;2022;4733;1;FAB. ART. OFICINA, ESCRITORIO, EN PAPEL;1
S-03001;2022;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-03001;2022;2471;1;FAB. ARTICULOS REFRACTARIOS;1
S-03001;2022;3142;1;FAB. ESTRUCTURAS METALICAS;1
S-03001;2022;2462;1;FAB. VIDRIO HUECO;1
S-03001;2022;4132;1;FAB.PTOS.CARNICOS DE TODAS CLASES;2
S-03001;2022;312;1;FORJA,ESTAMPADO,EMBUTICION,TROQUELADO;1
S-03001;2022;8436;1;INSPECCION TECNICA DE VEHICULOS;1
S-03001;2022;831;2;MEDICOS MEDICINA GENERAL;1
S-03001;2022;699;1;OTRAS REPARACIONES NCOP;1
S-03001;2022;3169;1;OTROS ART. ACABADOS EN METALES NCOP;1
S-03001;2022;6732;1;OTROS CAFES Y BARES;1
S-03001;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03001;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-03001;2022;6715;1;RESTAURANTES DE UN TENEDOR;1
S-03001;2022;4131;1;SACRIFICIO Y DESPIECE DE GANADO;1
S-03001;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-03001;2022;313;1;TRATAMIENTO Y RECUBRIMIENTO DE METALES;5
S-03002;2022;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;2
S-03002;2022;6162;1;COM.MAY. HIERRO Y ACERO;1
S-03002;2022;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-03002;2022;6194;1;COM.MAY.PTOS. DE PAPEL Y CARTON;1
S-03002;2022;6143;1;COM.MAY.PTOS.MANTENIMIENTO HOGAR;1
S-03002;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;1
S-03002;2022;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-03002;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-03002;2022;9331;1;ENSEù. CONDUCCION VEHICULOS;1
S-03002;2022;4822;1;FAB. ART. ACABADOS MATERIAS PLASTICAS;3
S-03002;2022;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-03002;2022;2542;1;FAB. ESPECIALIDADES FARMACEUTICAS;4
S-03002;2022;4819;1;FAB. OTROS ART. CAUCHO NCOP;1
S-03002;2022;4959;1;FAB. OTROS ART. NCOP;1
S-03002;2022;6732;1;OTROS CAFES Y BARES;1
S-03002;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03002;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03003;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-03003;2022;6595;1;COM.MEN.ART.JOYERIA,RELOJERIA,BISUTERIA;1
S-03003;2022;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-03003;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-03003;2022;345;1;FAB. APARATOS ELECTRODOMESTICOS;1
S-03003;2022;342;1;FAB.MATERIAL ELECTRICO DE USO Y EQUIP.;2
S-03003;2022;726;2;GRADUADOS SOCIALES;1
S-03003;2022;4191;1;INDUSTRIA DEL PAN Y BOLLERIA;1
S-03003;2022;6732;1;OTROS CAFES Y BARES;1
S-03003;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03003;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03003;2022;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-03004;2022;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-03004;2022;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-03004;2022;9422;1;BALNEARIOS Y BAùOS;1
S-03004;2022;811;1;BANCA;1
S-03004;2022;6178;1;COM.MAY. MAQUINAS Y MATERIAL OFICINA;1
S-03004;2022;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-03004;2022;6179;1;COM.MAY.INTERINDUSTRIAL EXCEP. QUIMICA;1
S-03004;2022;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-03004;2022;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-03004;2022;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-03004;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-03004;2022;834;2;ODONTOLOGOS;1
S-03004;2022;6732;1;OTROS CAFES Y BARES;2
S-03004;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03004;2022;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-03004;2022;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-03005;2022;6745;1;CAFE-BAR SOCIEDADES,CASINOS,CLUBES...;1
S-03005;2022;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-03005;2022;3166;1;FAB. MOBILIARIO METALICO;1
S-03005;2022;3167;1;FAB. RECIPIENTES Y ENVASES METALICOS;1
S-03005;2022;3112;1;FUNDICION PIEZAS METALES NO FERREOS;1
S-03005;2022;9693;1;JUEGOS DE BINGO;1
S-03005;2022;9694;1;MAQUINAS RECREATIVAS Y DE AZAR;1
S-03005;2022;999;1;OTROS SERVICIOS N.C.O.P.;1
S-03005;2022;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-03006;2022;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-03006;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-03006;2022;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-03006;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03006;2022;8495;1;SERVICIOS RECAD.,REPARTO Y MANIP. CORRES;1
S-03007;2022;6127;1;COM.MAY. VINOS Y VINAGRES DEL PAIS;1
S-03007;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-03007;2022;6465;1;COM.MEN.TABACO MAQUINAS AUTOMATICAS;1
S-03007;2022;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;3
S-03007;2022;353;1;FAB.APARAT.SEùALIZACION,CONTROL;1
S-03007;2022;6521;1;FARMACIAS;1
S-03007;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-03007;2022;832;2;MEDICOS ESPECIALISTAS;1
S-03007;2022;9429;1;OTROS SERV. SANITARIOS;1
S-03007;2022;999;1;OTROS SERVICIOS N.C.O.P.;1
S-03007;2022;922;1;SERVICIOS DE LIMPIEZA;1
S-03007;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;2
S-03007;2022;841;1;SERVICIOS JURIDICOS;1
S-03007;2022;3163;1;TORNILLERIA Y ART. DERIVADOS ALAMBRE;1
S-03008;2022;721;2;AGENTES COLEGIADOS PROPIEDAD IND.E INMOB;1
S-03008;2022;6516;1;COM.MEN.CALZADO Y COMPLEMENTOS PIEL;1
S-03008;2022;6424;1;COM.MEN.CARNICERIAS;1
S-03008;2022;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-03008;2022;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;2
S-03008;2022;6596;1;COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...;1
S-03008;2022;6513;1;COM.MEN.LENCERIA Y CORSETERIA;1
S-03008;2022;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);3
S-03008;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-03008;2022;6431;1;COM.MEN.PESCADOS;1
S-03008;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;2
S-03008;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;2
S-03008;2022;6443;1;COM.MEN.PTOS.PASTELERIA,BOLLERIA;1
S-03008;2022;6511;1;COM.MEN.PTOS.TEXTILES PARA EL HOGAR;1
S-03008;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-03008;2022;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-03008;2022;9321;1;ENSEùANZA FORMACION PROF. NO SUPERIOR;1
S-03008;2022;6521;1;FARMACIAS;1
S-03008;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-03008;2022;9671;1;INSTALACIONES DEPORTIVAS;1
S-03008;2022;838;2;OPTICOS-OPTOMETRISTAS Y PODOLOGOS;1
S-03008;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-03009;2022;731;2;ABOGADOS;1
S-03009;2022;411;2;ARQUITECTOS;1
S-03009;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-03009;2022;811;1;BANCA;2
S-03009;2022;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-03009;2022;6539;1;COM.MEN.ART.HOGAR NCOP;1
S-03009;2022;6423;1;COM.MEN.CARNICERIAS-SALCHICHERIAS;1
S-03009;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-03009;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-03009;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-03009;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-03009;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-03009;2022;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-03009;2022;777;2;ESPECIALISTAS ORIENTACION Y ANALISIS PER;1
S-03009;2022;7512;1;GUARDIA Y CUSTODIA VEHICULOS 'PARKING';1
S-03009;2022;9429;1;OTROS SERV. SANITARIOS;1
S-03009;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-03009;2022;8431;1;SERVICIOS TECNICOS DE INGENIERIA;1
S-03010;2022;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-03010;2022;811;1;BANCA;1
S-03010;2022;6431;1;COM.MEN.PESCADOS;1
S-03010;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-03010;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-03010;2022;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-03010;2022;463;1;FAB. SERIE PIEZAS DE CARPINTERIA;1
S-03010;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03010;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-03011;2022;755;1;AGENCIAS DE VIAJES;1
S-03011;2022;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-03011;2022;952;1;ASIST. Y SERV. DISMINUIDOS NO RESIDENC.;1
S-03011;2022;6174;1;COM.MAY. MATERIALES CONSTRUCCION;2
S-03011;2022;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-03011;2022;6621;1;COM.MEN.EN ECONOMATOS Y COOP. DE CONSUMO;1
S-03011;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-03011;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-03011;2022;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-03011;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-03011;2022;9621;1;DISTRIBUCION Y VENTA DE PELICULAS;1
S-03011;2022;775;2;DOCTORES Y LICENCIADOS EN FILOSOFIA;1
S-03011;2022;7515;1;ENGRASE Y LAVADO DE VEHICULOS;1
S-03011;2022;9312;1;ENSEùANZA EDUCACION GENERAL BASICA;1
S-03011;2022;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-03011;2022;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-03011;2022;3162;1;FAB. ARTICULOS DE FERRETERIA/CERRAJERIA;1
S-03011;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-03011;2022;832;2;MEDICOS ESPECIALISTAS;1
S-03011;2022;734;2;REGISTRADORES;1
S-03011;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-03011;2022;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-03011;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-03011;2022;224;1;TREFILADO,ESTIRADO Y LAMINADO DE ACERO;1
S-03012;2022;411;2;ARQUITECTOS;1
S-03012;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-03012;2022;6613;1;COM.MEN.ALMACENES POPULARES;1
S-03012;2022;6533;1;COM.MEN.ART.MENAJE,FERRETERIA,ADORNO;1
S-03012;2022;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-03012;2022;6514;1;COM.MEN.MERCERIA Y PAQUETERIA;1
S-03012;2022;6531;1;COM.MEN.MUEBLES (EXCEPTO OFICINA);1
S-03012;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-03012;2022;6431;1;COM.MEN.PESCADOS;1
S-03012;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-03012;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-03012;2022;945;1;CONSULTAS Y CLINICAS VETERINARIAS;1
S-03012;2022;9421;1;CONSULTORIOS MEDICOS, SANITARIOS...;1
S-03012;2022;4231;1;ELAB. CAFE, TE, Y SUCEDANEOS;1
S-03012;2022;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-03012;2022;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-03012;2022;833;2;ESTOMATOLOGOS;2
S-03012;2022;871;2;EXPENDEDORES OFICIALES LOTERIAS;1
S-03012;2022;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-03012;2022;4959;1;FAB. OTROS ART. NCOP;1
S-03012;2022;9311;1;GUARDERIA Y ENSE#ANZA INFANTIL,EXCLUSIV.;1
S-03012;2022;832;2;MEDICOS ESPECIALISTAS;1
S-03012;2022;831;2;MEDICOS MEDICINA GENERAL;1
S-03012;2022;9339;1;OTROS ACTIV. ENSEùANZA;1
S-03012;2022;6732;1;OTROS CAFES Y BARES;1
S-03012;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-03012;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;2
S-03012;2022;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-03012;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-03012;2022;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-03013;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-03013;2022;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-03013;2022;6715;1;RESTAURANTES DE UN TENEDOR;1
S-03013;2022;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04001;2022;5013;1;ALBAÑILERIA Y PEQ. TRABAJOS CONSTRUCCION;1
S-04001;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-04001;2022;922;1;SERVICIOS DE LIMPIEZA;1
S-04002;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04002;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04002;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04002;2022;3254;1;CONST. MAQ. ELEVACION Y MANIPULACION;1
S-04002;2022;776;2;DRES.LICENC.POLITICAS,SOCIALES,LETRAS;1
S-04002;2022;835;2;FARMACEUTICOS;1
S-04002;2022;6521;1;FARMACIAS;1
S-04002;2022;6732;1;OTROS CAFES Y BARES;1
S-04002;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-04002;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04002;2022;8497;1;SERV. GESTION ADMINISTRATIVA;1
S-04002;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04003;2022;6132;1;COM.MAY.TEJIDOS POR METROS, ALFOMBRAS;1
S-04003;2022;6151;1;COM.MAY.VEHICULOS Y SUS ACCESORIOS;1
S-04003;2022;6431;1;COM.MEN.PESCADOS;1
S-04003;2022;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-04003;2022;4239;1;ELAB. OTROS PTOS. ALIMENTICIOS NCOP;1
S-04003;2022;6732;1;OTROS CAFES Y BARES;1
S-04004;2022;475;1;ACTIVIDADES ANEXAS ARTES GRAFICAS;1
S-04004;2022;474;1;ARTES GRAFICAS (IMPRESION GRAFICA);1
S-04004;2022;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;2
S-04004;2022;6424;1;COM.MEN.CARNICERIAS;1
S-04004;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04004;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04004;2022;3922;1;FAB. APARATOS PROTESIS Y ORTOPEDIA;1
S-04004;2022;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-04004;2022;6732;1;OTROS CAFES Y BARES;1
S-04004;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04004;2022;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04005;2022;811;1;BANCA;2
S-04005;2022;6431;1;COM.MEN.PESCADOS;1
S-04005;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04005;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04005;2022;4551;1;CONFECC. ART. TEXTILES HOGAR/TAPICERIA;1
S-04005;2022;3299;1;CONST. OTRAS MAQ. Y EQUIPOS NCOP;1
S-04005;2022;9672;1;ESCUELAS Y SERV. PERFECC. DEL DEPORTE;1
S-04005;2022;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04005;2022;834;2;ODONTOLOGOS;1
S-04005;2022;9669;1;OTROS SERVICIOS CULTURALES NCOP;1
S-04005;2022;8499;1;OTROS SERVICIOS INDEPENDIENTES NCOP;1
S-04005;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;2
S-04006;2022;641;1;COM.MEN.FRUTAS,VERDURAS;1
S-04006;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04006;2022;6464;1;COM.MEN.TABACO CON VENTA POR RECARGO;1
S-04006;2022;6732;1;OTROS CAFES Y BARES;1
S-04006;2022;6919;1;REPARACION OTROS BIENES CONSUMO NCOP;1
S-04007;2022;8541;1;ALQUILER AUTOMOVILES SIN CONDUCTOR;1
S-04007;2022;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04007;2022;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-04007;2022;6121;1;COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS;1
S-04007;2022;6468;1;COM.MEN. ARTICULOS PARA FUMADORES;1
S-04007;2022;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;2
S-04007;2022;6472;1;COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2;1
S-04007;2022;6622;1;COM.MEN.TODA CLASE ART. EN OTROS LOCALES;1
S-04007;2022;6541;1;COM.MEN.VEHICULOS TERRESTRES;2
S-04007;2022;873;2;EXPENDEDORES NO OFICIALES APUESTAS;1
S-04007;2022;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-04007;2022;6521;1;FARMACIAS;1
S-04007;2022;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04007;2022;1514;1;OTRAS PRODUCCIONES DE ENERGIA;1
S-04007;2022;6732;1;OTROS CAFES Y BARES;1
S-04007;2022;799;2;OTROS PROF. ACTIV. FINANC. JURID. SEGUR.;1
S-04007;2022;6912;1;REPARACION AUTOMOVILES Y BICICLETAS;1
S-04007;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04007;2022;844;1;SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.;1
S-04008;2022;945;1;CONSULTAS Y CLINICAS VETERINARIAS;2
S-04008;2022;8439;1;OTROS SERVICIOS TECNICOS NCOP;1
S-04008;2022;6911;1;REPARACION ART. ELECTRODOMESTICOS;1
S-04008;2022;9722;1;SALONES E INSTITUTOS DE BELLEZA;1
S-04008;2022;834;1;SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA;1
S-04008;2022;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-04009;2022;756;1;ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.;1
S-04009;2022;811;1;BANCA;1
S-04009;2022;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04009;2022;4559;1;CONFECC. OTROS ART. TEXTILES NCOP;1
S-04009;2022;4911;1;JOYERIA;1
S-04009;2022;6732;1;OTROS CAFES Y BARES;1
S-04010;2022;811;1;BANCA;2
S-04010;2022;6612;1;COM.MEN.EN HIPERMERCADOS;1
S-04010;2022;6597;1;COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS;1
S-04010;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04011;2022;6125;1;COM.MAY.LECHE,PTOS.LACTEOS, MIEL, ACEITE;1
S-04011;2022;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-04011;2022;6546;1;COM.MEN.CUBIERTAS,BANDAS Y CAMARAS AIRE;1
S-04011;2022;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-04011;2022;6534;1;COM.MEN.MATERIALES DE CONSTRUCCION;1
S-04011;2022;4762;1;EDICION DE PERIODICOS Y REVISTAS;1
S-04011;2022;2474;1;FAB. VAJILLAS Y ARTICULOS PARA EL HOGAR;1
S-04011;2022;9429;1;OTROS SERV. SANITARIOS;1
S-04011;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04011;2022;9641;1;SERVICIOS DE RADIODIFUSION;1
S-04011;2022;9642;1;SERVICIOS DE TELEVISION;1
S-04011;2022;3191;1;TALLERES DE MECANICA EN GENERAL;1
S-04012;2022;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;1
S-04012;2022;6424;1;COM.MEN.CARNICERIAS;2
S-04012;2022;6425;1;COM.MEN.HUEVOS,AVES,GRANJA Y CAZA;1
S-04012;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04012;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04012;2022;7511;1;GUARDIA Y CUSTODIA VEHICULOS EN GARAJES;1
S-04012;2022;6732;1;OTROS CAFES Y BARES;1
S-04012;2022;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-04012;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04013;2022;6422;1;COM.MEN.CARNICERIAS-CHARCUTERIAS;1
S-04013;2022;6545;1;COM.MEN.DE TODA CLASE DE MAQUINARIA;1
S-04013;2022;6512;1;COM.MEN.PRENDAS DE VESTIR Y TOCADO;1
S-04013;2022;6471;1;COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS;1
S-04013;2022;6473;1;COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2;1
S-04013;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04013;2022;943;1;CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.;1
S-04013;2022;3141;1;FAB. ART. CARPINTERIA METALICA;1
S-04013;2022;692;1;REPARACION DE MAQUINARIA INDUSTRIAL;1
S-04014;2022;822;1;ASEGURADORAS DE ENFERMEDAD Y RIESGOS;1
S-04014;2022;811;1;BANCA;1
S-04014;2022;6153;1;COM. MAY. APARATOS ELECTRODOMESTICOS;1
S-04014;2022;6154;1;COM.MAY.APAR.Y MAT. ELECTRONICO;1
S-04014;2022;6126;1;COM.MAY.BEBIDAS Y TABACO;1
S-04014;2022;6122;1;COM.MAY.CEREALES,PLANTAS,ABONOS,ANIMALES;1
S-04014;2022;6197;1;COM.MAY.INSTRUM.PRECISION Y MEDIDA;1
S-04014;2022;6199;1;COM.MAY.OTROS PRODUCTOS NCOP;1
S-04014;2022;6129;1;COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC;1
S-04014;2022;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-04014;2022;6131;1;COM.MAY.PTOS.TEXTILES,CONFECC, Y CALZADO;1
S-04014;2022;6532;1;COM.MEN.APARATOS DE USO DOMESTICO;2
S-04014;2022;6592;1;COM.MEN.MUEBLES Y MAQUINAS DE OFICINA;1
S-04014;2022;6441;1;COM.MEN.PAN,PASTELES,CONFITERIA,LACTEOS;1
S-04014;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04014;2022;6535;1;COM.MEN.PUERTAS,VENTANAS Y PERSIANAS;2
S-04014;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04014;2022;4761;1;EDICION DE LIBROS;1
S-04014;2022;4762;1;EDICION DE PERIODICOS Y REVISTAS;2
S-04014;2022;821;1;ENTIDADES ASEGURADORES DE VIDA Y CAPIT.;1
S-04014;2022;845;1;EXPLOTACION ELECTRONICA POR TERCEROS;1
S-04014;2022;631;1;INTERMEDIARIOS DEL COMERCIO;1
S-04014;2022;699;1;OTRAS REPARACIONES NCOP;1
S-04014;2022;8329;1;OTROS SERV. AUXILIARES DE SEGUROS;1
S-04014;2022;9721;1;SERV. PELUQUERIA SEùORAS Y CABALLEROS;1
S-04014;2022;842;1;SERVICIOS FINANCIEROS Y CONTABLES;1
S-04015;2022;6613;1;COM.MEN.ALMACENES POPULARES;1
S-04015;2022;6474;1;COM.MEN.PTOS.ALIMENTICIOS SUP.400 M2;1
S-04015;2022;453;1;CONFECC. TODA CLASE PRENDAS VESTIR;1
S-04015;2022;6442;1;DESPACHOS PAN, PAN ESPECIAL, Y BOLLERIA;1
S-04015;2022;6732;1;OTROS CAFES Y BARES;1
S-04015;2022;6779;1;OTROS SERV. ALIMENTACION - RESTAURACION;1
S-04015;2022;6642;1;VTA.CARRETES FOTOS EN EXPOSITORES;1
S-04016;2022;6166;1;COM.MAY.PTOS. QUIMICOS INDUSTRIALES;1
S-05001;2022;712;2;AGENTES Y CORREDORES DE SEGUROS;1
S-05001;2022;411;2;ARQUITECTOS;1
S-05001;2022;951;1;ASISTENCIA Y SERV. SOCIALES DISMINUIDOS;1
